date	location	QC_overall_status	sequences
2021-10-19	South Africa	good	10
2021-10-19	South Africa	mediocre	4
2021-10-19	USA	bad	545
2021-10-19	USA	good	7066
2021-10-19	USA	mediocre	1399
2021-10-19	United Kingdom	bad	37
2021-10-19	United Kingdom	good	6784
2021-10-19	United Kingdom	mediocre	429
2021-10-20	Australia	bad	17
2021-10-20	Australia	good	169
2021-10-20	Australia	mediocre	22
2021-10-20	Brazil	bad	12
2021-10-20	Brazil	good	318
2021-10-20	Brazil	mediocre	27
2021-10-20	Japan	good	43
2021-10-20	South Africa	bad	10
2021-10-20	South Africa	good	15
2021-10-20	South Africa	mediocre	6
2021-10-20	USA	bad	640
2021-10-20	USA	good	6651
2021-10-20	USA	mediocre	1260
2021-10-20	United Kingdom	bad	37
2021-10-20	United Kingdom	good	5699
2021-10-20	United Kingdom	mediocre	446
2021-10-21	Australia	bad	25
2021-10-21	Australia	good	209
2021-10-21	Australia	mediocre	23
2021-10-21	Brazil	bad	13
2021-10-21	Brazil	good	262
2021-10-21	Brazil	mediocre	21
2021-10-21	Japan	good	31
2021-10-21	South Africa	bad	7
2021-10-21	South Africa	good	14
2021-10-21	South Africa	mediocre	3
2021-10-21	USA	bad	581
2021-10-21	USA	good	6647
2021-10-21	USA	mediocre	1217
2021-10-21	United Kingdom	bad	90
2021-10-21	United Kingdom	good	5040
2021-10-21	United Kingdom	mediocre	437
2021-10-22	Australia	bad	4
2021-10-22	Australia	good	88
2021-10-22	Australia	mediocre	14
2021-10-22	Brazil	bad	7
2021-10-22	Brazil	good	164
2021-10-22	Brazil	mediocre	16
2021-10-22	Japan	good	39
2021-10-22	Japan	mediocre	1
2021-10-22	South Africa	bad	4
2021-10-22	South Africa	good	14
2021-10-22	South Africa	mediocre	5
2021-10-22	USA	bad	506
2021-10-22	USA	good	6880
2021-10-22	USA	mediocre	1358
2021-10-22	United Kingdom	bad	39
2021-10-22	United Kingdom	good	4734
2021-10-22	United Kingdom	mediocre	361
2021-10-23	Australia	bad	2
2021-10-23	Australia	good	54
2021-10-23	Australia	mediocre	8
2021-10-23	Brazil	bad	3
2021-10-23	Brazil	good	50
2021-10-23	Brazil	mediocre	1
2021-10-23	Japan	good	21
2021-10-23	Japan	mediocre	2
2021-10-23	South Africa	bad	1
2021-10-23	South Africa	good	1
2021-10-23	South Africa	mediocre	2
2021-10-23	USA	bad	337
2021-10-23	USA	good	4601
2021-10-23	USA	mediocre	845
2021-10-23	United Kingdom	bad	39
2021-10-23	United Kingdom	good	5732
2021-10-23	United Kingdom	mediocre	404
2021-10-24	Australia	bad	4
2021-10-24	Australia	good	121
2021-10-24	Australia	mediocre	9
2021-10-24	Brazil	bad	8
2021-10-24	Brazil	good	119
2021-10-24	Brazil	mediocre	8
2021-10-24	Japan	good	32
2021-10-24	South Africa	bad	2
2021-10-24	South Africa	good	5
2021-10-24	South Africa	mediocre	1
2021-10-24	USA	bad	246
2021-10-24	USA	good	3559
2021-10-24	USA	mediocre	695
2021-10-24	United Kingdom	bad	71
2021-10-24	United Kingdom	good	5358
2021-10-24	United Kingdom	mediocre	347
2021-10-25	Australia	bad	8
2021-10-25	Australia	good	146
2021-10-25	Australia	mediocre	9
2021-10-25	Brazil	bad	19
2021-10-25	Brazil	good	468
2021-10-25	Brazil	mediocre	31
2021-10-25	Japan	good	60
2021-10-25	Japan	mediocre	1
2021-10-25	South Africa	bad	10
2021-10-25	South Africa	good	14
2021-10-25	South Africa	mediocre	1
2021-10-25	USA	bad	717
2021-10-25	USA	good	8625
2021-10-25	USA	mediocre	1695
2021-10-25	United Kingdom	bad	61
2021-10-25	United Kingdom	good	6120
2021-10-25	United Kingdom	mediocre	398
2021-10-26	Australia	bad	6
2021-10-26	Australia	good	131
2021-10-26	Australia	mediocre	14
2021-10-26	Brazil	bad	17
2021-10-26	Brazil	good	339
2021-10-26	Brazil	mediocre	48
2021-10-26	Japan	good	32
2021-10-26	South Africa	bad	7
2021-10-26	South Africa	good	18
2021-10-26	South Africa	mediocre	1
2021-10-26	USA	bad	605
2021-10-26	USA	good	7185
2021-10-26	USA	mediocre	1504
2021-10-26	United Kingdom	bad	38
2021-10-26	United Kingdom	good	5877
2021-10-26	United Kingdom	mediocre	400
2021-10-27	Australia	bad	11
2021-10-27	Australia	good	103
2021-10-27	Australia	mediocre	10
2021-10-27	Brazil	bad	10
2021-10-27	Brazil	good	249
2021-10-27	Brazil	mediocre	34
2021-10-27	Japan	bad	1
2021-10-27	Japan	good	52
2021-10-27	Japan	mediocre	1
2021-10-27	South Africa	bad	3
2021-10-27	South Africa	good	10
2021-10-27	South Africa	mediocre	1
2021-10-27	USA	bad	571
2021-10-27	USA	good	7357
2021-10-27	USA	mediocre	1542
2021-10-27	United Kingdom	bad	22
2021-10-27	United Kingdom	good	6269
2021-10-27	United Kingdom	mediocre	403
2021-10-28	Australia	bad	11
2021-10-28	Australia	good	103
2021-10-28	Australia	mediocre	13
2021-10-28	Brazil	bad	5
2021-10-28	Brazil	good	210
2021-10-28	Brazil	mediocre	26
2021-10-28	Japan	good	47
2021-10-28	Japan	mediocre	1
2021-10-28	South Africa	bad	2
2021-10-28	South Africa	good	14
2021-10-28	South Africa	mediocre	2
2021-10-28	USA	bad	638
2021-10-28	USA	good	6900
2021-10-28	USA	mediocre	1417
2021-10-28	United Kingdom	bad	31
2021-10-28	United Kingdom	good	5531
2021-10-28	United Kingdom	mediocre	364
2021-10-29	Australia	bad	6
2021-10-29	Australia	good	79
2021-10-29	Australia	mediocre	8
2021-10-29	Brazil	bad	6
2021-10-29	Brazil	good	158
2021-10-29	Brazil	mediocre	22
2021-10-29	Japan	good	40
2021-10-29	South Africa	bad	3
2021-10-29	South Africa	good	6
2021-10-29	USA	bad	538
2021-10-29	USA	good	6467
2021-10-29	USA	mediocre	1216
2021-10-29	United Kingdom	bad	39
2021-10-29	United Kingdom	good	5044
2021-10-29	United Kingdom	mediocre	359
2021-10-30	Australia	bad	3
2021-10-30	Australia	good	67
2021-10-30	Australia	mediocre	4
2021-10-30	Brazil	bad	2
2021-10-30	Brazil	good	72
2021-10-30	Brazil	mediocre	9
2021-10-30	Japan	good	34
2021-10-30	Japan	mediocre	3
2021-10-30	South Africa	bad	3
2021-10-30	South Africa	good	2
2021-10-30	South Africa	mediocre	1
2021-10-30	USA	bad	296
2021-10-30	USA	good	4483
2021-10-30	USA	mediocre	818
2021-10-30	United Kingdom	bad	28
2021-10-30	United Kingdom	good	5993
2021-10-30	United Kingdom	mediocre	434
2021-10-31	Australia	bad	2
2021-10-31	Australia	good	81
2021-10-31	Australia	mediocre	5
2021-10-31	Brazil	bad	3
2021-10-31	Brazil	good	119
2021-10-31	Brazil	mediocre	8
2021-10-31	Japan	good	9
2021-10-31	South Africa	bad	1
2021-10-31	South Africa	good	3
2021-10-31	USA	bad	261
2021-10-31	USA	good	3566
2021-10-31	USA	mediocre	676
2021-10-31	United Kingdom	bad	28
2021-10-31	United Kingdom	good	7156
2021-10-31	United Kingdom	mediocre	421
2021-11-01	Australia	bad	6
2021-11-01	Australia	good	120
2021-11-01	Australia	mediocre	7
2021-11-01	Brazil	bad	12
2021-11-01	Brazil	good	439
2021-11-01	Brazil	mediocre	37
2021-11-01	Japan	good	46
2021-11-01	Japan	mediocre	5
2021-11-01	South Africa	good	4
2021-11-01	USA	bad	644
2021-11-01	USA	good	7625
2021-11-01	USA	mediocre	1682
2021-11-01	United Kingdom	bad	51
2021-11-01	United Kingdom	good	7296
2021-11-01	United Kingdom	mediocre	453
2021-11-02	Australia	good	136
2021-11-02	Australia	mediocre	16
2021-11-02	Brazil	bad	9
2021-11-02	Brazil	good	274
2021-11-02	Brazil	mediocre	28
2021-11-02	Japan	good	44
2021-11-02	Japan	mediocre	1
2021-11-02	South Africa	bad	2
2021-11-02	South Africa	good	7
2021-11-02	South Africa	mediocre	1
2021-11-02	USA	bad	693
2021-11-02	USA	good	8074
2021-11-02	USA	mediocre	1747
2021-11-02	United Kingdom	bad	30
2021-11-02	United Kingdom	good	5592
2021-11-02	United Kingdom	mediocre	380
2021-11-03	Australia	bad	10
2021-11-03	Australia	good	159
2021-11-03	Australia	mediocre	14
2021-11-03	Brazil	bad	28
2021-11-03	Brazil	good	607
2021-11-03	Brazil	mediocre	74
2021-11-03	Japan	good	14
2021-11-03	Japan	mediocre	1
2021-11-03	South Africa	bad	1
2021-11-03	South Africa	good	11
2021-11-03	South Africa	mediocre	1
2021-11-03	USA	bad	650
2021-11-03	USA	good	8273
2021-11-03	USA	mediocre	1842
2021-11-03	United Kingdom	bad	44
2021-11-03	United Kingdom	good	6539
2021-11-03	United Kingdom	mediocre	452
2021-11-04	Australia	bad	5
2021-11-04	Australia	good	133
2021-11-04	Australia	mediocre	19
2021-11-04	Brazil	bad	39
2021-11-04	Brazil	good	345
2021-11-04	Brazil	mediocre	53
2021-11-04	Japan	good	58
2021-11-04	Japan	mediocre	2
2021-11-04	South Africa	bad	4
2021-11-04	South Africa	good	8
2021-11-04	South Africa	mediocre	1
2021-11-04	USA	bad	605
2021-11-04	USA	good	7739
2021-11-04	USA	mediocre	1622
2021-11-04	United Kingdom	bad	26
2021-11-04	United Kingdom	good	5992
2021-11-04	United Kingdom	mediocre	405
2021-11-05	Australia	bad	6
2021-11-05	Australia	good	102
2021-11-05	Australia	mediocre	13
2021-11-05	Brazil	bad	16
2021-11-05	Brazil	good	343
2021-11-05	Brazil	mediocre	47
2021-11-05	Japan	good	29
2021-11-05	South Africa	bad	1
2021-11-05	South Africa	good	9
2021-11-05	South Africa	mediocre	1
2021-11-05	USA	bad	638
2021-11-05	USA	good	6921
2021-11-05	USA	mediocre	1396
2021-11-05	United Kingdom	bad	44
2021-11-05	United Kingdom	good	6548
2021-11-05	United Kingdom	mediocre	456
2021-11-06	Australia	bad	5
2021-11-06	Australia	good	85
2021-11-06	Australia	mediocre	9
2021-11-06	Brazil	bad	7
2021-11-06	Brazil	good	135
2021-11-06	Brazil	mediocre	12
2021-11-06	Japan	good	23
2021-11-06	Japan	mediocre	1
2021-11-06	South Africa	good	2
2021-11-06	USA	bad	310
2021-11-06	USA	good	4864
2021-11-06	USA	mediocre	885
2021-11-06	United Kingdom	bad	23
2021-11-06	United Kingdom	good	4920
2021-11-06	United Kingdom	mediocre	328
2021-11-07	Australia	bad	14
2021-11-07	Australia	good	126
2021-11-07	Australia	mediocre	18
2021-11-07	Brazil	bad	3
2021-11-07	Brazil	good	133
2021-11-07	Brazil	mediocre	20
2021-11-07	Japan	good	9
2021-11-07	South Africa	bad	1
2021-11-07	South Africa	good	2
2021-11-07	USA	bad	231
2021-11-07	USA	good	4590
2021-11-07	USA	mediocre	800
2021-11-07	United Kingdom	bad	19
2021-11-07	United Kingdom	good	5927
2021-11-07	United Kingdom	mediocre	378
2021-11-08	Australia	bad	3
2021-11-08	Australia	good	151
2021-11-08	Australia	mediocre	21
2021-11-08	Brazil	bad	35
2021-11-08	Brazil	good	582
2021-11-08	Brazil	mediocre	73
2021-11-08	Japan	good	26
2021-11-08	South Africa	bad	2
2021-11-08	South Africa	good	6
2021-11-08	South Africa	mediocre	1
2021-11-08	USA	bad	591
2021-11-08	USA	good	8534
2021-11-08	USA	mediocre	1669
2021-11-08	United Kingdom	bad	50
2021-11-08	United Kingdom	good	9338
2021-11-08	United Kingdom	mediocre	715
2021-11-09	Australia	bad	12
2021-11-09	Australia	good	141
2021-11-09	Australia	mediocre	19
2021-11-09	Brazil	bad	23
2021-11-09	Brazil	good	485
2021-11-09	Brazil	mediocre	48
2021-11-09	Japan	good	27
2021-11-09	Japan	mediocre	2
2021-11-09	South Africa	bad	5
2021-11-09	South Africa	good	8
2021-11-09	South Africa	mediocre	3
2021-11-09	USA	bad	545
2021-11-09	USA	good	8914
2021-11-09	USA	mediocre	1689
2021-11-09	United Kingdom	bad	32
2021-11-09	United Kingdom	good	6886
2021-11-09	United Kingdom	mediocre	566
2021-11-10	Australia	bad	17
2021-11-10	Australia	good	187
2021-11-10	Australia	mediocre	21
2021-11-10	Brazil	bad	13
2021-11-10	Brazil	good	349
2021-11-10	Brazil	mediocre	40
2021-11-10	Japan	good	29
2021-11-10	South Africa	good	9
2021-11-10	South Africa	mediocre	1
2021-11-10	USA	bad	555
2021-11-10	USA	good	9299
2021-11-10	USA	mediocre	1774
2021-11-10	United Kingdom	bad	48
2021-11-10	United Kingdom	good	7279
2021-11-10	United Kingdom	mediocre	597
2021-11-11	Australia	bad	4
2021-11-11	Australia	good	149
2021-11-11	Australia	mediocre	10
2021-11-11	Brazil	bad	26
2021-11-11	Brazil	good	305
2021-11-11	Brazil	mediocre	32
2021-11-11	Japan	good	36
2021-11-11	South Africa	bad	1
2021-11-11	South Africa	good	5
2021-11-11	South Africa	mediocre	3
2021-11-11	USA	bad	393
2021-11-11	USA	good	7216
2021-11-11	USA	mediocre	1328
2021-11-11	United Kingdom	bad	30
2021-11-11	United Kingdom	good	7450
2021-11-11	United Kingdom	mediocre	601
2021-11-12	Australia	bad	10
2021-11-12	Australia	good	176
2021-11-12	Australia	mediocre	25
2021-11-12	Brazil	bad	13
2021-11-12	Brazil	good	300
2021-11-12	Brazil	mediocre	41
2021-11-12	Japan	good	38
2021-11-12	South Africa	bad	3
2021-11-12	South Africa	good	7
2021-11-12	South Africa	mediocre	2
2021-11-12	USA	bad	458
2021-11-12	USA	good	7950
2021-11-12	USA	mediocre	1436
2021-11-12	United Kingdom	bad	33
2021-11-12	United Kingdom	good	6825
2021-11-12	United Kingdom	mediocre	488
2021-11-13	Australia	bad	8
2021-11-13	Australia	good	103
2021-11-13	Australia	mediocre	12
2021-11-13	Brazil	bad	6
2021-11-13	Brazil	good	125
2021-11-13	Brazil	mediocre	8
2021-11-13	Japan	good	15
2021-11-13	Japan	mediocre	2
2021-11-13	South Africa	good	3
2021-11-13	South Africa	mediocre	1
2021-11-13	USA	bad	371
2021-11-13	USA	good	5829
2021-11-13	USA	mediocre	1163
2021-11-13	United Kingdom	bad	30
2021-11-13	United Kingdom	good	6320
2021-11-13	United Kingdom	mediocre	446
2021-11-14	Australia	bad	5
2021-11-14	Australia	good	106
2021-11-14	Australia	mediocre	17
2021-11-14	Brazil	bad	9
2021-11-14	Brazil	good	103
2021-11-14	Brazil	mediocre	13
2021-11-14	Japan	good	31
2021-11-14	South Africa	good	4
2021-11-14	South Africa	mediocre	1
2021-11-14	USA	bad	243
2021-11-14	USA	good	4015
2021-11-14	USA	mediocre	702
2021-11-14	United Kingdom	bad	22
2021-11-14	United Kingdom	good	5753
2021-11-14	United Kingdom	mediocre	469
2021-11-15	Australia	bad	13
2021-11-15	Australia	good	106
2021-11-15	Australia	mediocre	14
2021-11-15	Brazil	bad	8
2021-11-15	Brazil	good	251
2021-11-15	Brazil	mediocre	27
2021-11-15	Japan	good	35
2021-11-15	Japan	mediocre	1
2021-11-15	South Africa	bad	2
2021-11-15	South Africa	good	27
2021-11-15	USA	bad	599
2021-11-15	USA	good	8777
2021-11-15	USA	mediocre	1757
2021-11-15	United Kingdom	bad	103
2021-11-15	United Kingdom	good	7612
2021-11-15	United Kingdom	mediocre	711
2021-11-16	Australia	bad	11
2021-11-16	Australia	good	100
2021-11-16	Australia	mediocre	16
2021-11-16	Brazil	bad	18
2021-11-16	Brazil	good	550
2021-11-16	Brazil	mediocre	79
2021-11-16	Japan	good	21
2021-11-16	South Africa	bad	4
2021-11-16	South Africa	good	55
2021-11-16	South Africa	mediocre	1
2021-11-16	USA	bad	694
2021-11-16	USA	good	9206
2021-11-16	USA	mediocre	1747
2021-11-16	United Kingdom	bad	58
2021-11-16	United Kingdom	good	7595
2021-11-16	United Kingdom	mediocre	653
2021-11-17	Australia	bad	21
2021-11-17	Australia	good	128
2021-11-17	Australia	mediocre	19
2021-11-17	Brazil	bad	24
2021-11-17	Brazil	good	404
2021-11-17	Brazil	mediocre	50
2021-11-17	Japan	good	30
2021-11-17	South Africa	bad	7
2021-11-17	South Africa	good	57
2021-11-17	South Africa	mediocre	7
2021-11-17	USA	bad	619
2021-11-17	USA	good	8580
2021-11-17	USA	mediocre	1642
2021-11-17	United Kingdom	bad	50
2021-11-17	United Kingdom	good	7635
2021-11-17	United Kingdom	mediocre	657
2021-11-18	Australia	bad	14
2021-11-18	Australia	good	115
2021-11-18	Australia	mediocre	14
2021-11-18	Brazil	bad	21
2021-11-18	Brazil	good	298
2021-11-18	Brazil	mediocre	38
2021-11-18	Japan	good	17
2021-11-18	South Africa	bad	9
2021-11-18	South Africa	good	36
2021-11-18	South Africa	mediocre	3
2021-11-18	USA	bad	575
2021-11-18	USA	good	7432
2021-11-18	USA	mediocre	1533
2021-11-18	United Kingdom	bad	22
2021-11-18	United Kingdom	good	6666
2021-11-18	United Kingdom	mediocre	543
2021-11-19	Australia	bad	13
2021-11-19	Australia	good	117
2021-11-19	Australia	mediocre	17
2021-11-19	Brazil	bad	14
2021-11-19	Brazil	good	228
2021-11-19	Brazil	mediocre	35
2021-11-19	Japan	good	24
2021-11-19	Japan	mediocre	4
2021-11-19	South Africa	bad	5
2021-11-19	South Africa	good	45
2021-11-19	South Africa	mediocre	5
2021-11-19	USA	bad	462
2021-11-19	USA	good	6370
2021-11-19	USA	mediocre	1239
2021-11-19	United Kingdom	bad	34
2021-11-19	United Kingdom	good	6192
2021-11-19	United Kingdom	mediocre	556
2021-11-20	Australia	bad	7
2021-11-20	Australia	good	95
2021-11-20	Australia	mediocre	9
2021-11-20	Brazil	bad	4
2021-11-20	Brazil	good	102
2021-11-20	Brazil	mediocre	25
2021-11-20	Japan	good	18
2021-11-20	South Africa	bad	3
2021-11-20	South Africa	good	27
2021-11-20	South Africa	mediocre	2
2021-11-20	USA	bad	310
2021-11-20	USA	good	4141
2021-11-20	USA	mediocre	839
2021-11-20	United Kingdom	bad	42
2021-11-20	United Kingdom	good	7591
2021-11-20	United Kingdom	mediocre	618
2021-11-21	Australia	bad	8
2021-11-21	Australia	good	112
2021-11-21	Australia	mediocre	16
2021-11-21	Brazil	bad	3
2021-11-21	Brazil	good	102
2021-11-21	Brazil	mediocre	13
2021-11-21	Japan	good	4
2021-11-21	South Africa	bad	6
2021-11-21	South Africa	good	12
2021-11-21	South Africa	mediocre	10
2021-11-21	USA	bad	361
2021-11-21	USA	good	4311
2021-11-21	USA	mediocre	872
2021-11-21	United Kingdom	bad	41
2021-11-21	United Kingdom	good	6865
2021-11-21	United Kingdom	mediocre	574
2021-11-22	Australia	bad	8
2021-11-22	Australia	good	180
2021-11-22	Australia	mediocre	18
2021-11-22	Brazil	bad	23
2021-11-22	Brazil	good	395
2021-11-22	Brazil	mediocre	56
2021-11-22	Japan	good	31
2021-11-22	South Africa	bad	8
2021-11-22	South Africa	good	92
2021-11-22	South Africa	mediocre	11
2021-11-22	USA	bad	668
2021-11-22	USA	good	7697
2021-11-22	USA	mediocre	1650
2021-11-22	United Kingdom	bad	58
2021-11-22	United Kingdom	good	9830
2021-11-22	United Kingdom	mediocre	970
2021-11-23	Australia	bad	11
2021-11-23	Australia	good	213
2021-11-23	Australia	mediocre	20
2021-11-23	Brazil	bad	7
2021-11-23	Brazil	good	363
2021-11-23	Brazil	mediocre	35
2021-11-23	Japan	good	2
2021-11-23	South Africa	bad	15
2021-11-23	South Africa	good	114
2021-11-23	South Africa	mediocre	8
2021-11-23	USA	bad	732
2021-11-23	USA	good	7344
2021-11-23	USA	mediocre	1531
2021-11-23	United Kingdom	bad	61
2021-11-23	United Kingdom	good	7642
2021-11-23	United Kingdom	mediocre	764
2021-11-24	Australia	bad	15
2021-11-24	Australia	good	155
2021-11-24	Australia	mediocre	23
2021-11-24	Brazil	bad	10
2021-11-24	Brazil	good	353
2021-11-24	Brazil	mediocre	40
2021-11-24	Japan	good	20
2021-11-24	South Africa	bad	30
2021-11-24	South Africa	good	175
2021-11-24	South Africa	mediocre	12
2021-11-24	USA	bad	544
2021-11-24	USA	good	6638
2021-11-24	USA	mediocre	1407
2021-11-24	United Kingdom	bad	51
2021-11-24	United Kingdom	good	7774
2021-11-24	United Kingdom	mediocre	893
2021-11-25	Australia	bad	9
2021-11-25	Australia	good	171
2021-11-25	Australia	mediocre	10
2021-11-25	Brazil	bad	11
2021-11-25	Brazil	good	237
2021-11-25	Brazil	mediocre	30
2021-11-25	Japan	good	22
2021-11-25	South Africa	bad	12
2021-11-25	South Africa	good	89
2021-11-25	South Africa	mediocre	9
2021-11-25	USA	bad	89
2021-11-25	USA	good	1030
2021-11-25	USA	mediocre	228
2021-11-25	United Kingdom	bad	51
2021-11-25	United Kingdom	good	7133
2021-11-25	United Kingdom	mediocre	649
2021-11-26	Australia	bad	7
2021-11-26	Australia	good	118
2021-11-26	Australia	mediocre	10
2021-11-26	Brazil	bad	7
2021-11-26	Brazil	good	178
2021-11-26	Brazil	mediocre	21
2021-11-26	Japan	bad	1
2021-11-26	Japan	good	10
2021-11-26	South Africa	bad	11
2021-11-26	South Africa	good	79
2021-11-26	South Africa	mediocre	11
2021-11-26	USA	bad	457
2021-11-26	USA	good	5692
2021-11-26	USA	mediocre	1082
2021-11-26	United Kingdom	bad	77
2021-11-26	United Kingdom	good	8988
2021-11-26	United Kingdom	mediocre	913
2021-11-27	Australia	bad	8
2021-11-27	Australia	good	67
2021-11-27	Australia	mediocre	4
2021-11-27	Brazil	bad	3
2021-11-27	Brazil	good	70
2021-11-27	Brazil	mediocre	11
2021-11-27	Japan	good	13
2021-11-27	Japan	mediocre	1
2021-11-27	South Africa	bad	2
2021-11-27	South Africa	good	23
2021-11-27	South Africa	mediocre	3
2021-11-27	USA	bad	420
2021-11-27	USA	good	5514
2021-11-27	USA	mediocre	1063
2021-11-27	United Kingdom	bad	53
2021-11-27	United Kingdom	good	5298
2021-11-27	United Kingdom	mediocre	570
2021-11-28	Australia	bad	4
2021-11-28	Australia	good	109
2021-11-28	Australia	mediocre	3
2021-11-28	Brazil	bad	4
2021-11-28	Brazil	good	103
2021-11-28	Brazil	mediocre	14
2021-11-28	Japan	good	5
2021-11-28	South Africa	bad	4
2021-11-28	South Africa	good	42
2021-11-28	South Africa	mediocre	5
2021-11-28	USA	bad	379
2021-11-28	USA	good	5088
2021-11-28	USA	mediocre	839
2021-11-28	United Kingdom	bad	67
2021-11-28	United Kingdom	good	7577
2021-11-28	United Kingdom	mediocre	765
2021-11-29	Australia	bad	13
2021-11-29	Australia	good	197
2021-11-29	Australia	mediocre	17
2021-11-29	Brazil	bad	20
2021-11-29	Brazil	good	400
2021-11-29	Brazil	mediocre	44
2021-11-29	Japan	good	23
2021-11-29	South Africa	bad	33
2021-11-29	South Africa	good	226
2021-11-29	South Africa	mediocre	34
2021-11-29	USA	bad	895
2021-11-29	USA	good	11035
2021-11-29	USA	mediocre	2252
2021-11-29	United Kingdom	bad	108
2021-11-29	United Kingdom	good	11868
2021-11-29	United Kingdom	mediocre	1305
2021-11-30	Australia	bad	7
2021-11-30	Australia	good	166
2021-11-30	Australia	mediocre	7
2021-11-30	Brazil	bad	23
2021-11-30	Brazil	good	355
2021-11-30	Brazil	mediocre	34
2021-11-30	Japan	good	15
2021-11-30	South Africa	bad	34
2021-11-30	South Africa	good	234
2021-11-30	South Africa	mediocre	34
2021-11-30	USA	bad	687
2021-11-30	USA	good	9034
2021-11-30	USA	mediocre	1903
2021-11-30	United Kingdom	bad	83
2021-11-30	United Kingdom	good	10054
2021-11-30	United Kingdom	mediocre	1098
2021-12-01	Australia	bad	12
2021-12-01	Australia	good	217
2021-12-01	Australia	mediocre	14
2021-12-01	Brazil	bad	12
2021-12-01	Brazil	good	355
2021-12-01	Brazil	mediocre	46
2021-12-01	Japan	good	24
2021-12-01	Japan	mediocre	1
2021-12-01	South Africa	bad	19
2021-12-01	South Africa	good	203
2021-12-01	South Africa	mediocre	36
