date	location	QC_overall_status	sequences
2021-10-02	USA	good	4439
2021-10-02	USA	mediocre	872
2021-10-02	United Kingdom	bad	8
2021-10-02	United Kingdom	good	3581
2021-10-02	United Kingdom	mediocre	146
2021-10-02	Vietnam	bad	2
2021-10-02	Vietnam	good	24
2021-10-02	Vietnam	mediocre	2
2021-10-03	Australia	bad	10
2021-10-03	Australia	good	231
2021-10-03	Australia	mediocre	18
2021-10-03	Brazil	bad	4
2021-10-03	Brazil	good	185
2021-10-03	Brazil	mediocre	13
2021-10-03	Costa Rica	good	2
2021-10-03	Egypt	good	3
2021-10-03	Japan	good	42
2021-10-03	Japan	mediocre	3
2021-10-03	Panama	bad	1
2021-10-03	Panama	good	2
2021-10-03	South Africa	bad	2
2021-10-03	South Africa	good	4
2021-10-03	Trinidad and Tobago	bad	2
2021-10-03	Trinidad and Tobago	mediocre	1
2021-10-03	USA	bad	284
2021-10-03	USA	good	3950
2021-10-03	USA	mediocre	758
2021-10-03	United Kingdom	bad	20
2021-10-03	United Kingdom	good	4979
2021-10-03	United Kingdom	mediocre	201
2021-10-03	Vietnam	bad	1
2021-10-03	Vietnam	good	21
2021-10-03	Vietnam	mediocre	1
2021-10-04	Australia	bad	8
2021-10-04	Australia	good	118
2021-10-04	Australia	mediocre	11
2021-10-04	Brazil	bad	22
2021-10-04	Brazil	good	843
2021-10-04	Brazil	mediocre	45
2021-10-04	Costa Rica	good	17
2021-10-04	Costa Rica	mediocre	1
2021-10-04	Japan	good	143
2021-10-04	Japan	mediocre	9
2021-10-04	Panama	good	6
2021-10-04	Panama	mediocre	1
2021-10-04	South Africa	bad	9
2021-10-04	South Africa	good	50
2021-10-04	South Africa	mediocre	8
2021-10-04	Trinidad and Tobago	bad	4
2021-10-04	Trinidad and Tobago	good	2
2021-10-04	Trinidad and Tobago	mediocre	1
2021-10-04	USA	bad	797
2021-10-04	USA	good	8798
2021-10-04	USA	mediocre	1760
2021-10-04	United Kingdom	bad	23
2021-10-04	United Kingdom	good	6548
2021-10-04	United Kingdom	mediocre	340
2021-10-04	Vietnam	good	9
2021-10-05	Australia	bad	5
2021-10-05	Australia	good	115
2021-10-05	Australia	mediocre	15
2021-10-05	Brazil	bad	34
2021-10-05	Brazil	good	556
2021-10-05	Brazil	mediocre	31
2021-10-05	Costa Rica	good	9
2021-10-05	Costa Rica	mediocre	1
2021-10-05	Egypt	bad	2
2021-10-05	Japan	bad	1
2021-10-05	Japan	good	112
2021-10-05	Japan	mediocre	9
2021-10-05	Panama	good	5
2021-10-05	Panama	mediocre	1
2021-10-05	South Africa	bad	7
2021-10-05	South Africa	good	29
2021-10-05	South Africa	mediocre	4
2021-10-05	Trinidad and Tobago	bad	5
2021-10-05	Trinidad and Tobago	good	2
2021-10-05	Trinidad and Tobago	mediocre	2
2021-10-05	USA	bad	819
2021-10-05	USA	good	8530
2021-10-05	USA	mediocre	1757
2021-10-05	United Kingdom	bad	19
2021-10-05	United Kingdom	good	5244
2021-10-05	United Kingdom	mediocre	290
2021-10-05	Vietnam	good	6
2021-10-06	Australia	bad	14
2021-10-06	Australia	good	266
2021-10-06	Australia	mediocre	19
2021-10-06	Brazil	bad	17
2021-10-06	Brazil	good	546
2021-10-06	Brazil	mediocre	34
2021-10-06	Costa Rica	good	6
2021-10-06	Egypt	good	1
2021-10-06	Japan	bad	2
2021-10-06	Japan	good	121
2021-10-06	Japan	mediocre	7
2021-10-06	Panama	bad	1
2021-10-06	Panama	good	7
2021-10-06	South Africa	bad	8
2021-10-06	South Africa	good	36
2021-10-06	South Africa	mediocre	10
2021-10-06	Trinidad and Tobago	bad	8
2021-10-06	Trinidad and Tobago	good	2
2021-10-06	Trinidad and Tobago	mediocre	2
2021-10-06	USA	bad	699
2021-10-06	USA	good	7768
2021-10-06	USA	mediocre	1623
2021-10-06	United Kingdom	bad	20
2021-10-06	United Kingdom	good	5247
2021-10-06	United Kingdom	mediocre	276
2021-10-06	Vietnam	good	12
2021-10-06	Vietnam	mediocre	1
2021-10-07	Australia	bad	9
2021-10-07	Australia	good	137
2021-10-07	Australia	mediocre	15
2021-10-07	Brazil	bad	11
2021-10-07	Brazil	good	367
2021-10-07	Brazil	mediocre	39
2021-10-07	Costa Rica	good	14
2021-10-07	Costa Rica	mediocre	2
2021-10-07	Japan	good	98
2021-10-07	Japan	mediocre	2
2021-10-07	Panama	mediocre	3
2021-10-07	South Africa	bad	14
2021-10-07	South Africa	good	40
2021-10-07	South Africa	mediocre	3
2021-10-07	Trinidad and Tobago	bad	1
2021-10-07	Trinidad and Tobago	mediocre	2
2021-10-07	USA	bad	603
2021-10-07	USA	good	7096
2021-10-07	USA	mediocre	1617
2021-10-07	United Kingdom	bad	25
2021-10-07	United Kingdom	good	6536
2021-10-07	United Kingdom	mediocre	325
2021-10-07	Vietnam	bad	1
2021-10-07	Vietnam	good	6
2021-10-08	Australia	bad	13
2021-10-08	Australia	good	158
2021-10-08	Australia	mediocre	14
2021-10-08	Brazil	bad	13
2021-10-08	Brazil	good	350
2021-10-08	Brazil	mediocre	31
2021-10-08	Costa Rica	good	8
2021-10-08	Costa Rica	mediocre	1
2021-10-08	Japan	bad	4
2021-10-08	Japan	good	101
2021-10-08	Japan	mediocre	7
2021-10-08	Panama	good	6
2021-10-08	Panama	mediocre	2
2021-10-08	South Africa	bad	13
2021-10-08	South Africa	good	37
2021-10-08	South Africa	mediocre	4
2021-10-08	Trinidad and Tobago	bad	4
2021-10-08	Trinidad and Tobago	good	1
2021-10-08	Trinidad and Tobago	mediocre	7
2021-10-08	USA	bad	550
2021-10-08	USA	good	6836
2021-10-08	USA	mediocre	1435
2021-10-08	United Kingdom	bad	13
2021-10-08	United Kingdom	good	5050
2021-10-08	United Kingdom	mediocre	272
2021-10-08	Vietnam	good	2
2021-10-09	Australia	bad	8
2021-10-09	Australia	good	88
2021-10-09	Australia	mediocre	5
2021-10-09	Brazil	bad	4
2021-10-09	Brazil	good	120
2021-10-09	Brazil	mediocre	11
2021-10-09	Costa Rica	good	2
2021-10-09	Japan	good	76
2021-10-09	Japan	mediocre	7
2021-10-09	Panama	bad	1
2021-10-09	Panama	good	2
2021-10-09	South Africa	bad	2
2021-10-09	South Africa	good	15
2021-10-09	South Africa	mediocre	1
2021-10-09	Trinidad and Tobago	bad	2
2021-10-09	Trinidad and Tobago	good	1
2021-10-09	Trinidad and Tobago	mediocre	1
2021-10-09	USA	bad	331
2021-10-09	USA	good	4584
2021-10-09	USA	mediocre	1004
2021-10-09	United Kingdom	bad	17
2021-10-09	United Kingdom	good	5060
2021-10-09	United Kingdom	mediocre	280
2021-10-09	Vietnam	good	1
2021-10-10	Australia	bad	4
2021-10-10	Australia	good	204
2021-10-10	Australia	mediocre	20
2021-10-10	Brazil	bad	5
2021-10-10	Brazil	good	132
2021-10-10	Brazil	mediocre	10
2021-10-10	Costa Rica	good	6
2021-10-10	Japan	good	23
2021-10-10	Japan	mediocre	2
2021-10-10	Panama	bad	1
2021-10-10	Panama	good	7
2021-10-10	Panama	mediocre	1
2021-10-10	South Africa	bad	2
2021-10-10	South Africa	good	8
2021-10-10	Trinidad and Tobago	bad	4
2021-10-10	Trinidad and Tobago	good	1
2021-10-10	Trinidad and Tobago	mediocre	2
2021-10-10	USA	bad	290
2021-10-10	USA	good	3940
2021-10-10	USA	mediocre	763
2021-10-10	United Kingdom	bad	34
2021-10-10	United Kingdom	good	5396
2021-10-10	United Kingdom	mediocre	350
2021-10-10	Vietnam	good	1
2021-10-11	Australia	bad	13
2021-10-11	Australia	good	205
2021-10-11	Australia	mediocre	8
2021-10-11	Brazil	bad	15
2021-10-11	Brazil	good	416
2021-10-11	Brazil	mediocre	58
2021-10-11	Costa Rica	good	22
2021-10-11	Costa Rica	mediocre	1
2021-10-11	Japan	good	77
2021-10-11	Japan	mediocre	5
2021-10-11	Panama	bad	1
2021-10-11	Panama	good	15
2021-10-11	Panama	mediocre	1
2021-10-11	South Africa	bad	18
2021-10-11	South Africa	good	35
2021-10-11	South Africa	mediocre	5
2021-10-11	Trinidad and Tobago	good	1
2021-10-11	Trinidad and Tobago	mediocre	6
2021-10-11	USA	bad	754
2021-10-11	USA	good	7680
2021-10-11	USA	mediocre	1764
2021-10-11	United Kingdom	bad	46
2021-10-11	United Kingdom	good	5614
2021-10-11	United Kingdom	mediocre	328
2021-10-11	Vietnam	bad	1
2021-10-11	Vietnam	good	3
2021-10-12	Australia	bad	9
2021-10-12	Australia	good	204
2021-10-12	Australia	mediocre	14
2021-10-12	Brazil	bad	11
2021-10-12	Brazil	good	236
2021-10-12	Brazil	mediocre	20
2021-10-12	Costa Rica	good	21
2021-10-12	Egypt	bad	1
2021-10-12	Egypt	good	2
2021-10-12	Egypt	mediocre	1
2021-10-12	Japan	bad	1
2021-10-12	Japan	good	83
2021-10-12	Japan	mediocre	3
2021-10-12	Panama	good	8
2021-10-12	Panama	mediocre	2
2021-10-12	South Africa	bad	16
2021-10-12	South Africa	good	23
2021-10-12	South Africa	mediocre	3
2021-10-12	Trinidad and Tobago	bad	5
2021-10-12	Trinidad and Tobago	mediocre	7
2021-10-12	USA	bad	612
2021-10-12	USA	good	6714
2021-10-12	USA	mediocre	1582
2021-10-12	United Kingdom	bad	91
2021-10-12	United Kingdom	good	6753
2021-10-12	United Kingdom	mediocre	378
2021-10-12	Vietnam	good	1
2021-10-13	Australia	bad	9
2021-10-13	Australia	good	211
2021-10-13	Australia	mediocre	16
2021-10-13	Brazil	bad	12
2021-10-13	Brazil	good	493
2021-10-13	Brazil	mediocre	68
2021-10-13	Costa Rica	good	8
2021-10-13	Egypt	bad	1
2021-10-13	Egypt	good	3
2021-10-13	Japan	good	57
2021-10-13	Japan	mediocre	5
2021-10-13	Panama	good	4
2021-10-13	Panama	mediocre	1
2021-10-13	South Africa	bad	5
2021-10-13	South Africa	good	31
2021-10-13	South Africa	mediocre	7
2021-10-13	Trinidad and Tobago	bad	5
2021-10-13	Trinidad and Tobago	good	5
2021-10-13	Trinidad and Tobago	mediocre	7
2021-10-13	USA	bad	544
2021-10-13	USA	good	6503
2021-10-13	USA	mediocre	1481
2021-10-13	United Kingdom	bad	23
2021-10-13	United Kingdom	good	4953
2021-10-13	United Kingdom	mediocre	327
2021-10-13	Vietnam	good	5
2021-10-14	Australia	bad	5
2021-10-14	Australia	good	175
2021-10-14	Australia	mediocre	11
2021-10-14	Brazil	bad	17
2021-10-14	Brazil	good	341
2021-10-14	Brazil	mediocre	36
2021-10-14	Costa Rica	good	15
2021-10-14	Egypt	good	1
2021-10-14	Japan	good	71
2021-10-14	Japan	mediocre	5
2021-10-14	Panama	good	3
2021-10-14	Panama	mediocre	2
2021-10-14	South Africa	bad	9
2021-10-14	South Africa	good	28
2021-10-14	South Africa	mediocre	3
2021-10-14	Trinidad and Tobago	bad	7
2021-10-14	Trinidad and Tobago	good	1
2021-10-14	Trinidad and Tobago	mediocre	3
2021-10-14	USA	bad	645
2021-10-14	USA	good	6966
2021-10-14	USA	mediocre	1656
2021-10-14	United Kingdom	bad	16
2021-10-14	United Kingdom	good	4586
2021-10-14	United Kingdom	mediocre	335
2021-10-14	Vietnam	good	1
2021-10-15	Australia	bad	5
2021-10-15	Australia	good	137
2021-10-15	Australia	mediocre	7
2021-10-15	Brazil	bad	17
2021-10-15	Brazil	good	296
2021-10-15	Brazil	mediocre	31
2021-10-15	Costa Rica	good	9
2021-10-15	Egypt	bad	1
2021-10-15	Japan	good	85
2021-10-15	Japan	mediocre	9
2021-10-15	Panama	good	6
2021-10-15	Panama	mediocre	2
2021-10-15	South Africa	bad	8
2021-10-15	South Africa	good	26
2021-10-15	South Africa	mediocre	3
2021-10-15	Trinidad and Tobago	bad	6
2021-10-15	Trinidad and Tobago	good	2
2021-10-15	Trinidad and Tobago	mediocre	7
2021-10-15	USA	bad	670
2021-10-15	USA	good	6673
2021-10-15	USA	mediocre	1535
2021-10-15	United Kingdom	bad	24
2021-10-15	United Kingdom	good	4560
2021-10-15	United Kingdom	mediocre	393
2021-10-16	Australia	bad	13
2021-10-16	Australia	good	117
2021-10-16	Australia	mediocre	11
2021-10-16	Brazil	bad	3
2021-10-16	Brazil	good	80
2021-10-16	Brazil	mediocre	6
2021-10-16	Costa Rica	good	4
2021-10-16	Egypt	bad	8
2021-10-16	Japan	good	50
2021-10-16	Japan	mediocre	4
2021-10-16	Panama	good	5
2021-10-16	Panama	mediocre	3
2021-10-16	South Africa	bad	2
2021-10-16	South Africa	good	7
2021-10-16	South Africa	mediocre	3
2021-10-16	Trinidad and Tobago	bad	1
2021-10-16	Trinidad and Tobago	mediocre	2
2021-10-16	USA	bad	362
2021-10-16	USA	good	3737
2021-10-16	USA	mediocre	875
2021-10-16	United Kingdom	bad	27
2021-10-16	United Kingdom	good	4130
2021-10-16	United Kingdom	mediocre	482
2021-10-16	Vietnam	good	7
2021-10-17	Australia	bad	7
2021-10-17	Australia	good	104
2021-10-17	Australia	mediocre	16
2021-10-17	Brazil	bad	16
2021-10-17	Brazil	good	129
2021-10-17	Brazil	mediocre	13
2021-10-17	Costa Rica	good	3
2021-10-17	Egypt	bad	2
2021-10-17	Egypt	mediocre	1
2021-10-17	Japan	good	23
2021-10-17	Japan	mediocre	1
2021-10-17	Panama	good	5
2021-10-17	Panama	mediocre	2
2021-10-17	South Africa	bad	3
2021-10-17	South Africa	good	4
2021-10-17	South Africa	mediocre	4
2021-10-17	Trinidad and Tobago	bad	2
2021-10-17	Trinidad and Tobago	mediocre	3
2021-10-17	USA	bad	339
2021-10-17	USA	good	3031
2021-10-17	USA	mediocre	808
2021-10-17	United Kingdom	bad	24
2021-10-17	United Kingdom	good	4170
2021-10-17	United Kingdom	mediocre	423
2021-10-17	Vietnam	good	2
2021-10-18	Australia	bad	5
2021-10-18	Australia	good	145
2021-10-18	Australia	mediocre	14
2021-10-18	Brazil	bad	38
2021-10-18	Brazil	good	513
2021-10-18	Brazil	mediocre	72
2021-10-18	Costa Rica	good	20
2021-10-18	Costa Rica	mediocre	2
2021-10-18	Egypt	bad	11
2021-10-18	Egypt	good	1
2021-10-18	Japan	good	50
2021-10-18	Japan	mediocre	4
2021-10-18	Panama	good	5
2021-10-18	Panama	mediocre	2
2021-10-18	South Africa	bad	10
2021-10-18	South Africa	good	20
2021-10-18	South Africa	mediocre	4
2021-10-18	Trinidad and Tobago	bad	5
2021-10-18	Trinidad and Tobago	good	4
2021-10-18	Trinidad and Tobago	mediocre	4
2021-10-18	USA	bad	752
2021-10-18	USA	good	7811
2021-10-18	USA	mediocre	1934
2021-10-18	United Kingdom	bad	35
2021-10-18	United Kingdom	good	6444
2021-10-18	United Kingdom	mediocre	681
2021-10-18	Vietnam	good	4
2021-10-19	Australia	bad	11
2021-10-19	Australia	good	177
2021-10-19	Australia	mediocre	14
2021-10-19	Brazil	bad	37
2021-10-19	Brazil	good	435
2021-10-19	Brazil	mediocre	49
2021-10-19	Costa Rica	good	15
2021-10-19	Costa Rica	mediocre	2
2021-10-19	Egypt	bad	17
2021-10-19	Japan	good	42
2021-10-19	Japan	mediocre	1
2021-10-19	Panama	good	2
2021-10-19	Panama	mediocre	2
2021-10-19	South Africa	bad	6
2021-10-19	South Africa	good	10
2021-10-19	South Africa	mediocre	4
2021-10-19	Trinidad and Tobago	bad	1
2021-10-19	Trinidad and Tobago	good	5
2021-10-19	Trinidad and Tobago	mediocre	3
2021-10-19	USA	bad	583
2021-10-19	USA	good	6805
2021-10-19	USA	mediocre	1689
2021-10-19	United Kingdom	bad	47
2021-10-19	United Kingdom	good	6528
2021-10-19	United Kingdom	mediocre	675
2021-10-19	Vietnam	good	28
2021-10-20	Australia	bad	17
2021-10-20	Australia	good	169
2021-10-20	Australia	mediocre	22
2021-10-20	Brazil	bad	14
2021-10-20	Brazil	good	311
2021-10-20	Brazil	mediocre	33
2021-10-20	Costa Rica	bad	1
2021-10-20	Costa Rica	good	9
2021-10-20	Costa Rica	mediocre	1
2021-10-20	Egypt	bad	2
2021-10-20	Japan	good	42
2021-10-20	Japan	mediocre	1
2021-10-20	Panama	bad	1
2021-10-20	Panama	good	10
2021-10-20	South Africa	bad	10
2021-10-20	South Africa	good	15
2021-10-20	South Africa	mediocre	7
2021-10-20	Trinidad and Tobago	bad	2
2021-10-20	Trinidad and Tobago	good	8
2021-10-20	Trinidad and Tobago	mediocre	7
2021-10-20	USA	bad	647
2021-10-20	USA	good	6427
2021-10-20	USA	mediocre	1556
2021-10-20	United Kingdom	bad	43
2021-10-20	United Kingdom	good	5439
2021-10-20	United Kingdom	mediocre	700
2021-10-20	Vietnam	good	21
2021-10-20	Vietnam	mediocre	4
2021-10-21	Australia	bad	25
2021-10-21	Australia	good	212
2021-10-21	Australia	mediocre	23
2021-10-21	Brazil	bad	15
2021-10-21	Brazil	good	252
2021-10-21	Brazil	mediocre	31
2021-10-21	Costa Rica	good	13
2021-10-21	Egypt	bad	11
2021-10-21	Egypt	mediocre	1
2021-10-21	Japan	good	30
2021-10-21	Japan	mediocre	1
2021-10-21	Panama	good	6
2021-10-21	Panama	mediocre	1
2021-10-21	South Africa	bad	8
2021-10-21	South Africa	good	14
2021-10-21	South Africa	mediocre	2
2021-10-21	Trinidad and Tobago	bad	1
2021-10-21	Trinidad and Tobago	good	4
2021-10-21	Trinidad and Tobago	mediocre	1
2021-10-21	USA	bad	607
2021-10-21	USA	good	6397
2021-10-21	USA	mediocre	1492
2021-10-21	United Kingdom	bad	100
2021-10-21	United Kingdom	good	4769
2021-10-21	United Kingdom	mediocre	698
2021-10-21	Vietnam	good	13
2021-10-21	Vietnam	mediocre	1
2021-10-22	Australia	bad	4
2021-10-22	Australia	good	86
2021-10-22	Australia	mediocre	16
2021-10-22	Brazil	bad	9
2021-10-22	Brazil	good	163
2021-10-22	Brazil	mediocre	15
2021-10-22	Costa Rica	good	8
2021-10-22	Costa Rica	mediocre	1
2021-10-22	Egypt	bad	8
2021-10-22	Egypt	mediocre	2
2021-10-22	Japan	good	36
2021-10-22	Japan	mediocre	4
2021-10-22	Panama	good	3
2021-10-22	Panama	mediocre	1
2021-10-22	South Africa	bad	4
2021-10-22	South Africa	good	14
2021-10-22	South Africa	mediocre	5
2021-10-22	Trinidad and Tobago	bad	2
2021-10-22	Trinidad and Tobago	good	8
2021-10-22	Trinidad and Tobago	mediocre	1
2021-10-22	USA	bad	533
2021-10-22	USA	good	6594
2021-10-22	USA	mediocre	1660
2021-10-22	United Kingdom	bad	47
2021-10-22	United Kingdom	good	4505
2021-10-22	United Kingdom	mediocre	583
2021-10-22	Vietnam	good	15
2021-10-22	Vietnam	mediocre	4
2021-10-23	Australia	bad	2
2021-10-23	Australia	good	54
2021-10-23	Australia	mediocre	8
2021-10-23	Brazil	bad	3
2021-10-23	Brazil	good	50
2021-10-23	Brazil	mediocre	2
2021-10-23	Costa Rica	good	2
2021-10-23	Egypt	bad	10
2021-10-23	Egypt	mediocre	1
2021-10-23	Japan	bad	1
2021-10-23	Japan	good	19
2021-10-23	Japan	mediocre	3
2021-10-23	Panama	bad	1
2021-10-23	Panama	good	4
2021-10-23	Panama	mediocre	1
2021-10-23	South Africa	bad	1
2021-10-23	South Africa	good	1
2021-10-23	South Africa	mediocre	2
2021-10-23	Trinidad and Tobago	bad	4
2021-10-23	Trinidad and Tobago	good	2
2021-10-23	Trinidad and Tobago	mediocre	1
2021-10-23	USA	bad	359
2021-10-23	USA	good	4393
2021-10-23	USA	mediocre	1054
2021-10-23	United Kingdom	bad	58
2021-10-23	United Kingdom	good	5466
2021-10-23	United Kingdom	mediocre	651
2021-10-23	Vietnam	bad	1
2021-10-23	Vietnam	good	7
2021-10-23	Vietnam	mediocre	2
2021-10-24	Australia	bad	4
2021-10-24	Australia	good	122
2021-10-24	Australia	mediocre	9
2021-10-24	Brazil	bad	9
2021-10-24	Brazil	good	117
2021-10-24	Brazil	mediocre	9
2021-10-24	Costa Rica	good	2
2021-10-24	Costa Rica	mediocre	2
2021-10-24	Japan	good	30
2021-10-24	Japan	mediocre	2
2021-10-24	Panama	good	3
2021-10-24	Panama	mediocre	2
2021-10-24	South Africa	bad	2
2021-10-24	South Africa	good	5
2021-10-24	South Africa	mediocre	1
2021-10-24	Trinidad and Tobago	good	1
2021-10-24	Trinidad and Tobago	mediocre	1
2021-10-24	USA	bad	290
2021-10-24	USA	good	3396
2021-10-24	USA	mediocre	843
2021-10-24	United Kingdom	bad	79
2021-10-24	United Kingdom	good	5116
2021-10-24	United Kingdom	mediocre	568
2021-10-25	Australia	bad	8
2021-10-25	Australia	good	145
2021-10-25	Australia	mediocre	10
2021-10-25	Brazil	bad	20
2021-10-25	Brazil	good	461
2021-10-25	Brazil	mediocre	44
2021-10-25	Costa Rica	good	16
2021-10-25	Egypt	bad	5
2021-10-25	Japan	good	56
2021-10-25	Japan	mediocre	5
2021-10-25	Panama	good	9
2021-10-25	Panama	mediocre	1
2021-10-25	South Africa	bad	10
2021-10-25	South Africa	good	13
2021-10-25	South Africa	mediocre	2
2021-10-25	Trinidad and Tobago	bad	4
2021-10-25	Trinidad and Tobago	good	2
2021-10-25	Trinidad and Tobago	mediocre	1
2021-10-25	USA	bad	758
2021-10-25	USA	good	8308
2021-10-25	USA	mediocre	2015
2021-10-25	United Kingdom	bad	71
2021-10-25	United Kingdom	good	5913
2021-10-25	United Kingdom	mediocre	591
2021-10-25	Vietnam	good	1
2021-10-26	Australia	bad	6
2021-10-26	Australia	good	131
2021-10-26	Australia	mediocre	14
2021-10-26	Brazil	bad	20
2021-10-26	Brazil	good	335
2021-10-26	Brazil	mediocre	52
2021-10-26	Costa Rica	good	15
2021-10-26	Costa Rica	mediocre	2
2021-10-26	Japan	good	25
2021-10-26	Japan	mediocre	7
2021-10-26	Panama	good	4
2021-10-26	Panama	mediocre	1
2021-10-26	South Africa	bad	7
2021-10-26	South Africa	good	18
2021-10-26	South Africa	mediocre	1
2021-10-26	Trinidad and Tobago	bad	11
2021-10-26	Trinidad and Tobago	good	1
2021-10-26	Trinidad and Tobago	mediocre	3
2021-10-26	USA	bad	635
2021-10-26	USA	good	6895
2021-10-26	USA	mediocre	1829
2021-10-26	United Kingdom	bad	49
2021-10-26	United Kingdom	good	5604
2021-10-26	United Kingdom	mediocre	643
2021-10-26	Vietnam	good	4
2021-10-27	Australia	bad	11
2021-10-27	Australia	good	103
2021-10-27	Australia	mediocre	11
2021-10-27	Brazil	bad	12
2021-10-27	Brazil	good	242
2021-10-27	Brazil	mediocre	42
2021-10-27	Costa Rica	good	11
2021-10-27	Costa Rica	mediocre	1
2021-10-27	Japan	bad	1
2021-10-27	Japan	good	45
2021-10-27	Japan	mediocre	8
2021-10-27	Panama	good	3
2021-10-27	Panama	mediocre	1
2021-10-27	South Africa	bad	3
2021-10-27	South Africa	good	10
2021-10-27	South Africa	mediocre	1
2021-10-27	Trinidad and Tobago	bad	3
2021-10-27	Trinidad and Tobago	good	1
2021-10-27	USA	bad	622
2021-10-27	USA	good	7026
2021-10-27	USA	mediocre	1907
2021-10-27	United Kingdom	bad	29
2021-10-27	United Kingdom	good	5997
2021-10-27	United Kingdom	mediocre	659
2021-10-27	Vietnam	good	1
2021-10-28	Australia	bad	11
2021-10-28	Australia	good	104
2021-10-28	Australia	mediocre	13
2021-10-28	Brazil	bad	6
2021-10-28	Brazil	good	201
2021-10-28	Brazil	mediocre	37
2021-10-28	Costa Rica	bad	1
2021-10-28	Costa Rica	good	19
2021-10-28	Egypt	good	2
2021-10-28	Japan	bad	1
2021-10-28	Japan	good	40
2021-10-28	Japan	mediocre	7
2021-10-28	Panama	good	8
2021-10-28	South Africa	bad	2
2021-10-28	South Africa	good	14
2021-10-28	South Africa	mediocre	2
2021-10-28	Trinidad and Tobago	bad	3
2021-10-28	Trinidad and Tobago	good	1
2021-10-28	Trinidad and Tobago	mediocre	4
2021-10-28	USA	bad	675
2021-10-28	USA	good	6636
2021-10-28	USA	mediocre	1739
2021-10-28	United Kingdom	bad	35
2021-10-28	United Kingdom	good	5317
2021-10-28	United Kingdom	mediocre	560
2021-10-28	Vietnam	good	14
2021-10-29	Australia	bad	6
2021-10-29	Australia	good	79
2021-10-29	Australia	mediocre	8
2021-10-29	Brazil	bad	11
2021-10-29	Brazil	good	154
2021-10-29	Brazil	mediocre	28
2021-10-29	Costa Rica	good	8
2021-10-29	Costa Rica	mediocre	1
2021-10-29	Japan	good	33
2021-10-29	Japan	mediocre	7
2021-10-29	Panama	good	6
2021-10-29	Panama	mediocre	3
2021-10-29	South Africa	bad	3
2021-10-29	South Africa	good	6
2021-10-29	Trinidad and Tobago	bad	7
2021-10-29	Trinidad and Tobago	good	1
2021-10-29	Trinidad and Tobago	mediocre	4
2021-10-29	USA	bad	609
2021-10-29	USA	good	6177
2021-10-29	USA	mediocre	1530
2021-10-29	United Kingdom	bad	45
2021-10-29	United Kingdom	good	4822
2021-10-29	United Kingdom	mediocre	565
2021-10-29	Vietnam	good	13
2021-10-30	Australia	bad	3
2021-10-30	Australia	good	67
2021-10-30	Australia	mediocre	4
2021-10-30	Brazil	bad	2
2021-10-30	Brazil	good	65
2021-10-30	Brazil	mediocre	16
2021-10-30	Costa Rica	good	2
2021-10-30	Japan	good	27
2021-10-30	Japan	mediocre	10
2021-10-30	Panama	good	7
